state,date,division,index,year,month,division_label
Selangor,2023-10-01,08,92.8,2023,10,Information & Communication
Selangor,2023-11-01,08,92.9,2023,11,Information & Communication
Selangor,2023-12-01,08,92.8,2023,12,Information & Communication
Selangor,2024-01-01,08,92.9,2024,1,Information & Communication
Selangor,2024-02-01,08,92.8,2024,2,Information & Communication
Selangor,2024-03-01,08,92.8,2024,3,Information & Communication
Selangor,2024-04-01,08,92.8,2024,4,Information & Communication
Selangor,2024-05-01,08,93.3,2024,5,Information & Communication
Selangor,2024-06-01,08,93.3,2024,6,Information & Communication
Selangor,2024-07-01,08,93.6,2024,7,Information & Communication
Selangor,2024-08-01,08,93.5,2024,8,Information & Communication
Selangor,2024-09-01,08,93.5,2024,9,Information & Communication
Selangor,2024-10-01,08,91.3,2024,10,Information & Communication
Selangor,2024-11-01,08,88.7,2024,11,Information & Communication
Selangor,2024-12-01,08,87.4,2024,12,Information & Communication
Selangor,2025-01-01,08,87.0,2025,1,Information & Communication
Selangor,2025-02-01,08,87.0,2025,2,Information & Communication
Selangor,2025-03-01,08,86.9,2025,3,Information & Communication
Selangor,2025-04-01,08,87.7,2025,4,Information & Communication
Selangor,2025-05-01,08,87.6,2025,5,Information & Communication
Selangor,2025-06-01,08,87.2,2025,6,Information & Communication
Selangor,2025-07-01,08,86.6,2025,7,Information & Communication
Selangor,2025-08-01,08,87.1,2025,8,Information & Communication
Selangor,2025-09-01,08,88.2,2025,9,Information & Communication
Selangor,2025-10-01,08,88.2,2025,10,Information & Communication
Selangor,2025-11-01,08,87.0,2025,11,Information & Communication
Selangor,2025-12-01,08,87.4,2025,12,Information & Communication
Selangor,2026-01-01,08,87.3,2026,1,Information & Communication
Selangor,2026-02-01,08,87.5,2026,2,Information & Communication
Selangor,2026-03-01,08,88.1,2026,3,Information & Communication
Selangor,2026-04-01,08,89.4,2026,4,Information & Communication
Selangor,2010-01-01,09,100.0,2010,1,"Recreation, Sport & Culture"
Selangor,2010-02-01,09,100.0,2010,2,"Recreation, Sport & Culture"
Selangor,2010-03-01,09,100.0,2010,3,"Recreation, Sport & Culture"
Selangor,2010-04-01,09,100.0,2010,4,"Recreation, Sport & Culture"
Selangor,2010-05-01,09,100.0,2010,5,"Recreation, Sport & Culture"
Selangor,2010-06-01,09,100.1,2010,6,"Recreation, Sport & Culture"
Selangor,2010-07-01,09,100.2,2010,7,"Recreation, Sport & Culture"
Selangor,2010-08-01,09,100.1,2010,8,"Recreation, Sport & Culture"
Selangor,2010-09-01,09,100.0,2010,9,"Recreation, Sport & Culture"
Selangor,2010-10-01,09,100.0,2010,10,"Recreation, Sport & Culture"
Selangor,2010-11-01,09,99.8,2010,11,"Recreation, Sport & Culture"
Selangor,2010-12-01,09,99.8,2010,12,"Recreation, Sport & Culture"
Selangor,2011-01-01,09,99.8,2011,1,"Recreation, Sport & Culture"
Selangor,2011-02-01,09,100.5,2011,2,"Recreation, Sport & Culture"
Selangor,2011-03-01,09,100.5,2011,3,"Recreation, Sport & Culture"
Selangor,2011-04-01,09,102.0,2011,4,"Recreation, Sport & Culture"
Selangor,2011-05-01,09,102.1,2011,5,"Recreation, Sport & Culture"
Selangor,2011-06-01,09,102.0,2011,6,"Recreation, Sport & Culture"
Selangor,2011-07-01,09,100.5,2011,7,"Recreation, Sport & Culture"
Selangor,2011-08-01,09,102.8,2011,8,"Recreation, Sport & Culture"
Selangor,2011-09-01,09,102.8,2011,9,"Recreation, Sport & Culture"
Selangor,2011-10-01,09,102.8,2011,10,"Recreation, Sport & Culture"
Selangor,2011-11-01,09,103.1,2011,11,"Recreation, Sport & Culture"
Selangor,2011-12-01,09,103.2,2011,12,"Recreation, Sport & Culture"
Selangor,2012-01-01,09,103.2,2012,1,"Recreation, Sport & Culture"
Selangor,2012-02-01,09,103.3,2012,2,"Recreation, Sport & Culture"
Selangor,2012-03-01,09,103.1,2012,3,"Recreation, Sport & Culture"
Selangor,2012-04-01,09,103.0,2012,4,"Recreation, Sport & Culture"
Selangor,2012-05-01,09,103.0,2012,5,"Recreation, Sport & Culture"
Selangor,2012-06-01,09,103.1,2012,6,"Recreation, Sport & Culture"
Selangor,2012-07-01,09,103.3,2012,7,"Recreation, Sport & Culture"
Selangor,2012-08-01,09,103.7,2012,8,"Recreation, Sport & Culture"
Selangor,2012-09-01,09,103.5,2012,9,"Recreation, Sport & Culture"
Selangor,2012-10-01,09,103.5,2012,10,"Recreation, Sport & Culture"
Selangor,2012-11-01,09,103.6,2012,11,"Recreation, Sport & Culture"
Selangor,2012-12-01,09,103.7,2012,12,"Recreation, Sport & Culture"
Selangor,2013-01-01,09,103.9,2013,1,"Recreation, Sport & Culture"
Selangor,2013-02-01,09,104.0,2013,2,"Recreation, Sport & Culture"
Selangor,2013-03-01,09,104.2,2013,3,"Recreation, Sport & Culture"
Selangor,2013-04-01,09,104.0,2013,4,"Recreation, Sport & Culture"
Selangor,2013-05-01,09,103.9,2013,5,"Recreation, Sport & Culture"
Selangor,2013-06-01,09,103.8,2013,6,"Recreation, Sport & Culture"
Selangor,2013-07-01,09,103.8,2013,7,"Recreation, Sport & Culture"
Selangor,2013-08-01,09,103.8,2013,8,"Recreation, Sport & Culture"
Selangor,2013-09-01,09,103.6,2013,9,"Recreation, Sport & Culture"
Selangor,2013-10-01,09,103.6,2013,10,"Recreation, Sport & Culture"
Selangor,2013-11-01,09,104.2,2013,11,"Recreation, Sport & Culture"
Selangor,2013-12-01,09,105.4,2013,12,"Recreation, Sport & Culture"
Selangor,2014-01-01,09,105.0,2014,1,"Recreation, Sport & Culture"
Selangor,2014-02-01,09,105.4,2014,2,"Recreation, Sport & Culture"
Selangor,2014-03-01,09,105.4,2014,3,"Recreation, Sport & Culture"
Selangor,2014-04-01,09,105.5,2014,4,"Recreation, Sport & Culture"
Selangor,2014-05-01,09,105.6,2014,5,"Recreation, Sport & Culture"
Selangor,2014-06-01,09,105.7,2014,6,"Recreation, Sport & Culture"
Selangor,2014-07-01,09,105.7,2014,7,"Recreation, Sport & Culture"
Selangor,2014-08-01,09,105.7,2014,8,"Recreation, Sport & Culture"
Selangor,2014-09-01,09,105.9,2014,9,"Recreation, Sport & Culture"
Selangor,2014-10-01,09,105.8,2014,10,"Recreation, Sport & Culture"
Selangor,2014-11-01,09,106.0,2014,11,"Recreation, Sport & Culture"
Selangor,2014-12-01,09,106.0,2014,12,"Recreation, Sport & Culture"
Selangor,2015-01-01,09,106.7,2015,1,"Recreation, Sport & Culture"
Selangor,2015-02-01,09,107.4,2015,2,"Recreation, Sport & Culture"
Selangor,2015-03-01,09,106.6,2015,3,"Recreation, Sport & Culture"
Selangor,2015-04-01,09,108.0,2015,4,"Recreation, Sport & Culture"
Selangor,2015-05-01,09,107.8,2015,5,"Recreation, Sport & Culture"
Selangor,2015-06-01,09,108.0,2015,6,"Recreation, Sport & Culture"
Selangor,2015-07-01,09,108.4,2015,7,"Recreation, Sport & Culture"
Selangor,2015-08-01,09,108.6,2015,8,"Recreation, Sport & Culture"
Selangor,2015-09-01,09,108.8,2015,9,"Recreation, Sport & Culture"
Selangor,2015-10-01,09,108.6,2015,10,"Recreation, Sport & Culture"
Selangor,2015-11-01,09,109.1,2015,11,"Recreation, Sport & Culture"
Selangor,2015-12-01,09,109.1,2015,12,"Recreation, Sport & Culture"
Selangor,2016-01-01,09,108.9,2016,1,"Recreation, Sport & Culture"
Selangor,2016-02-01,09,109.2,2016,2,"Recreation, Sport & Culture"
Selangor,2016-03-01,09,109.2,2016,3,"Recreation, Sport & Culture"
Selangor,2016-04-01,09,109.2,2016,4,"Recreation, Sport & Culture"
Selangor,2016-05-01,09,109.3,2016,5,"Recreation, Sport & Culture"
Selangor,2016-06-01,09,109.1,2016,6,"Recreation, Sport & Culture"
Selangor,2016-07-01,09,110.9,2016,7,"Recreation, Sport & Culture"
Selangor,2016-08-01,09,113.3,2016,8,"Recreation, Sport & Culture"
Selangor,2016-09-01,09,113.4,2016,9,"Recreation, Sport & Culture"
Selangor,2016-10-01,09,113.4,2016,10,"Recreation, Sport & Culture"
Selangor,2016-11-01,09,113.3,2016,11,"Recreation, Sport & Culture"
Selangor,2016-12-01,09,113.4,2016,12,"Recreation, Sport & Culture"
Selangor,2017-01-01,09,113.5,2017,1,"Recreation, Sport & Culture"
Selangor,2017-02-01,09,113.9,2017,2,"Recreation, Sport & Culture"
Selangor,2017-03-01,09,113.8,2017,3,"Recreation, Sport & Culture"
Selangor,2017-04-01,09,113.7,2017,4,"Recreation, Sport & Culture"
Selangor,2017-05-01,09,113.8,2017,5,"Recreation, Sport & Culture"
Selangor,2017-06-01,09,113.9,2017,6,"Recreation, Sport & Culture"
Selangor,2017-07-01,09,114.1,2017,7,"Recreation, Sport & Culture"
Selangor,2017-08-01,09,114.1,2017,8,"Recreation, Sport & Culture"
Selangor,2017-09-01,09,114.1,2017,9,"Recreation, Sport & Culture"
Selangor,2017-10-01,09,114.1,2017,10,"Recreation, Sport & Culture"
Selangor,2017-11-01,09,114.2,2017,11,"Recreation, Sport & Culture"
Selangor,2017-12-01,09,114.3,2017,12,"Recreation, Sport & Culture"
Selangor,2018-01-01,09,114.4,2018,1,"Recreation, Sport & Culture"
Selangor,2018-02-01,09,114.3,2018,2,"Recreation, Sport & Culture"
Selangor,2018-03-01,09,114.4,2018,3,"Recreation, Sport & Culture"
Selangor,2018-04-01,09,114.5,2018,4,"Recreation, Sport & Culture"
Selangor,2018-05-01,09,114.3,2018,5,"Recreation, Sport & Culture"
Selangor,2018-06-01,09,111.3,2018,6,"Recreation, Sport & Culture"
Selangor,2018-07-01,09,111.2,2018,7,"Recreation, Sport & Culture"
Selangor,2018-08-01,09,111.2,2018,8,"Recreation, Sport & Culture"
Selangor,2018-09-01,09,113.4,2018,9,"Recreation, Sport & Culture"
Selangor,2018-10-01,09,113.4,2018,10,"Recreation, Sport & Culture"
Selangor,2018-11-01,09,113.5,2018,11,"Recreation, Sport & Culture"
Selangor,2018-12-01,09,113.6,2018,12,"Recreation, Sport & Culture"
Selangor,2019-01-01,09,113.6,2019,1,"Recreation, Sport & Culture"
Selangor,2019-02-01,09,113.8,2019,2,"Recreation, Sport & Culture"
Selangor,2019-03-01,09,113.6,2019,3,"Recreation, Sport & Culture"
Selangor,2019-04-01,09,113.7,2019,4,"Recreation, Sport & Culture"
Selangor,2019-05-01,09,113.7,2019,5,"Recreation, Sport & Culture"
Selangor,2019-06-01,09,113.8,2019,6,"Recreation, Sport & Culture"
Selangor,2019-07-01,09,113.6,2019,7,"Recreation, Sport & Culture"
Selangor,2019-08-01,09,113.8,2019,8,"Recreation, Sport & Culture"
Selangor,2019-09-01,09,114.2,2019,9,"Recreation, Sport & Culture"
Selangor,2019-10-01,09,114.2,2019,10,"Recreation, Sport & Culture"
Selangor,2019-11-01,09,114.2,2019,11,"Recreation, Sport & Culture"
Selangor,2019-12-01,09,114.2,2019,12,"Recreation, Sport & Culture"
Selangor,2020-01-01,09,114.8,2020,1,"Recreation, Sport & Culture"
Selangor,2020-02-01,09,114.8,2020,2,"Recreation, Sport & Culture"
Selangor,2020-03-01,09,114.8,2020,3,"Recreation, Sport & Culture"
Selangor,2020-04-01,09,114.8,2020,4,"Recreation, Sport & Culture"
Selangor,2020-05-01,09,114.8,2020,5,"Recreation, Sport & Culture"
Selangor,2020-06-01,09,114.7,2020,6,"Recreation, Sport & Culture"
Selangor,2020-07-01,09,114.8,2020,7,"Recreation, Sport & Culture"
Selangor,2020-08-01,09,114.8,2020,8,"Recreation, Sport & Culture"
Selangor,2020-09-01,09,115.1,2020,9,"Recreation, Sport & Culture"
Selangor,2020-10-01,09,115.2,2020,10,"Recreation, Sport & Culture"
Selangor,2020-11-01,09,115.2,2020,11,"Recreation, Sport & Culture"
Selangor,2020-12-01,09,115.2,2020,12,"Recreation, Sport & Culture"
Selangor,2021-01-01,09,115.2,2021,1,"Recreation, Sport & Culture"
Selangor,2021-02-01,09,115.3,2021,2,"Recreation, Sport & Culture"
Selangor,2021-03-01,09,115.5,2021,3,"Recreation, Sport & Culture"
Selangor,2021-04-01,09,115.9,2021,4,"Recreation, Sport & Culture"
Selangor,2021-05-01,09,115.9,2021,5,"Recreation, Sport & Culture"
Selangor,2021-06-01,09,115.9,2021,6,"Recreation, Sport & Culture"
Selangor,2021-07-01,09,115.9,2021,7,"Recreation, Sport & Culture"
Selangor,2021-08-01,09,115.9,2021,8,"Recreation, Sport & Culture"
Selangor,2021-09-01,09,115.9,2021,9,"Recreation, Sport & Culture"
Selangor,2021-10-01,09,116.0,2021,10,"Recreation, Sport & Culture"
Selangor,2021-11-01,09,116.0,2021,11,"Recreation, Sport & Culture"
Selangor,2021-12-01,09,116.3,2021,12,"Recreation, Sport & Culture"
Selangor,2022-01-01,09,117.3,2022,1,"Recreation, Sport & Culture"
Selangor,2022-02-01,09,117.6,2022,2,"Recreation, Sport & Culture"
Selangor,2022-03-01,09,117.7,2022,3,"Recreation, Sport & Culture"
Selangor,2022-04-01,09,118.9,2022,4,"Recreation, Sport & Culture"
Selangor,2022-05-01,09,120.1,2022,5,"Recreation, Sport & Culture"
Selangor,2022-06-01,09,120.2,2022,6,"Recreation, Sport & Culture"
Selangor,2022-07-01,09,120.5,2022,7,"Recreation, Sport & Culture"
Selangor,2022-08-01,09,120.6,2022,8,"Recreation, Sport & Culture"
Selangor,2022-09-01,09,121.2,2022,9,"Recreation, Sport & Culture"
Selangor,2022-10-01,09,121.3,2022,10,"Recreation, Sport & Culture"
Selangor,2022-11-01,09,121.2,2022,11,"Recreation, Sport & Culture"
Selangor,2022-12-01,09,121.3,2022,12,"Recreation, Sport & Culture"
Selangor,2023-01-01,09,121.7,2023,1,"Recreation, Sport & Culture"
Selangor,2023-02-01,09,121.5,2023,2,"Recreation, Sport & Culture"
Selangor,2023-03-01,09,121.4,2023,3,"Recreation, Sport & Culture"
Selangor,2023-04-01,09,121.4,2023,4,"Recreation, Sport & Culture"
Selangor,2023-05-01,09,121.6,2023,5,"Recreation, Sport & Culture"
Selangor,2023-06-01,09,121.8,2023,6,"Recreation, Sport & Culture"
Selangor,2023-07-01,09,121.8,2023,7,"Recreation, Sport & Culture"
Selangor,2023-08-01,09,121.9,2023,8,"Recreation, Sport & Culture"
Selangor,2023-09-01,09,121.9,2023,9,"Recreation, Sport & Culture"
Selangor,2023-10-01,09,121.8,2023,10,"Recreation, Sport & Culture"
Selangor,2023-11-01,09,121.9,2023,11,"Recreation, Sport & Culture"
Selangor,2023-12-01,09,122.1,2023,12,"Recreation, Sport & Culture"
Selangor,2024-01-01,09,122.3,2024,1,"Recreation, Sport & Culture"
Selangor,2024-02-01,09,123.0,2024,2,"Recreation, Sport & Culture"
Selangor,2024-03-01,09,123.5,2024,3,"Recreation, Sport & Culture"
Selangor,2024-04-01,09,124.0,2024,4,"Recreation, Sport & Culture"
Selangor,2024-05-01,09,124.4,2024,5,"Recreation, Sport & Culture"
Selangor,2024-06-01,09,124.6,2024,6,"Recreation, Sport & Culture"
Selangor,2024-07-01,09,124.6,2024,7,"Recreation, Sport & Culture"
Selangor,2024-08-01,09,124.4,2024,8,"Recreation, Sport & Culture"
Selangor,2024-09-01,09,123.9,2024,9,"Recreation, Sport & Culture"
Selangor,2024-10-01,09,123.9,2024,10,"Recreation, Sport & Culture"
Selangor,2024-11-01,09,124.1,2024,11,"Recreation, Sport & Culture"
Selangor,2024-12-01,09,124.0,2024,12,"Recreation, Sport & Culture"
Selangor,2025-01-01,09,124.2,2025,1,"Recreation, Sport & Culture"
Selangor,2025-02-01,09,124.2,2025,2,"Recreation, Sport & Culture"
Selangor,2025-03-01,09,124.3,2025,3,"Recreation, Sport & Culture"
Selangor,2025-04-01,09,124.5,2025,4,"Recreation, Sport & Culture"
Selangor,2025-05-01,09,124.5,2025,5,"Recreation, Sport & Culture"
Selangor,2025-06-01,09,124.6,2025,6,"Recreation, Sport & Culture"
Selangor,2025-07-01,09,124.5,2025,7,"Recreation, Sport & Culture"
Selangor,2025-08-01,09,124.6,2025,8,"Recreation, Sport & Culture"
Selangor,2025-09-01,09,124.5,2025,9,"Recreation, Sport & Culture"
Selangor,2025-10-01,09,124.6,2025,10,"Recreation, Sport & Culture"
Selangor,2025-11-01,09,124.7,2025,11,"Recreation, Sport & Culture"
Selangor,2025-12-01,09,124.7,2025,12,"Recreation, Sport & Culture"
Selangor,2026-01-01,09,124.9,2026,1,"Recreation, Sport & Culture"
Selangor,2026-02-01,09,125.1,2026,2,"Recreation, Sport & Culture"
Selangor,2026-03-01,09,125.3,2026,3,"Recreation, Sport & Culture"
Selangor,2026-04-01,09,125.5,2026,4,"Recreation, Sport & Culture"
Selangor,2010-01-01,10,99.8,2010,1,Education
Selangor,2010-02-01,10,99.9,2010,2,Education
Selangor,2010-03-01,10,99.9,2010,3,Education
Selangor,2010-04-01,10,99.9,2010,4,Education
Selangor,2010-05-01,10,99.9,2010,5,Education
Selangor,2010-06-01,10,99.9,2010,6,Education
Selangor,2010-07-01,10,99.9,2010,7,Education
Selangor,2010-08-01,10,100.2,2010,8,Education
Selangor,2010-09-01,10,100.2,2010,9,Education
Selangor,2010-10-01,10,100.2,2010,10,Education
Selangor,2010-11-01,10,100.2,2010,11,Education
Selangor,2010-12-01,10,100.2,2010,12,Education
Selangor,2011-01-01,10,101.4,2011,1,Education
Selangor,2011-02-01,10,102.2,2011,2,Education
Selangor,2011-03-01,10,102.2,2011,3,Education
Selangor,2011-04-01,10,102.2,2011,4,Education
Selangor,2011-05-01,10,102.2,2011,5,Education
Selangor,2011-06-01,10,102.2,2011,6,Education
Selangor,2011-07-01,10,102.2,2011,7,Education
Selangor,2011-08-01,10,102.2,2011,8,Education
Selangor,2011-09-01,10,102.3,2011,9,Education
Selangor,2011-10-01,10,102.3,2011,10,Education
Selangor,2011-11-01,10,103.5,2011,11,Education
Selangor,2011-12-01,10,103.6,2011,12,Education
Selangor,2012-01-01,10,104.5,2012,1,Education
Selangor,2012-02-01,10,104.7,2012,2,Education
Selangor,2012-03-01,10,104.7,2012,3,Education
Selangor,2012-04-01,10,104.9,2012,4,Education
Selangor,2012-05-01,10,105.0,2012,5,Education
Selangor,2012-06-01,10,104.4,2012,6,Education
Selangor,2012-07-01,10,104.5,2012,7,Education
Selangor,2012-08-01,10,104.5,2012,8,Education
Selangor,2012-09-01,10,104.5,2012,9,Education
Selangor,2012-10-01,10,104.5,2012,10,Education
Selangor,2012-11-01,10,104.5,2012,11,Education
Selangor,2012-12-01,10,104.5,2012,12,Education
Selangor,2013-01-01,10,105.7,2013,1,Education
Selangor,2013-02-01,10,107.5,2013,2,Education
Selangor,2013-03-01,10,107.8,2013,3,Education
Selangor,2013-04-01,10,107.9,2013,4,Education
Selangor,2013-05-01,10,108.4,2013,5,Education
Selangor,2013-06-01,10,108.4,2013,6,Education
Selangor,2013-07-01,10,108.4,2013,7,Education
Selangor,2013-08-01,10,108.4,2013,8,Education
Selangor,2013-09-01,10,108.4,2013,9,Education
Selangor,2013-10-01,10,108.5,2013,10,Education
Selangor,2013-11-01,10,108.7,2013,11,Education
Selangor,2013-12-01,10,108.7,2013,12,Education
Selangor,2014-01-01,10,110.1,2014,1,Education
Selangor,2014-02-01,10,111.2,2014,2,Education
Selangor,2014-03-01,10,111.0,2014,3,Education
Selangor,2014-04-01,10,111.1,2014,4,Education
Selangor,2014-05-01,10,111.2,2014,5,Education
Selangor,2014-06-01,10,111.2,2014,6,Education
Selangor,2014-07-01,10,111.8,2014,7,Education
Selangor,2014-08-01,10,111.8,2014,8,Education
Selangor,2014-09-01,10,111.8,2014,9,Education
Selangor,2014-10-01,10,111.8,2014,10,Education
Selangor,2014-11-01,10,111.9,2014,11,Education
Selangor,2014-12-01,10,112.2,2014,12,Education
Selangor,2015-01-01,10,112.6,2015,1,Education
Selangor,2015-02-01,10,112.7,2015,2,Education
Selangor,2015-03-01,10,112.6,2015,3,Education
Selangor,2015-04-01,10,114.1,2015,4,Education
Selangor,2015-05-01,10,113.4,2015,5,Education
Selangor,2015-06-01,10,113.4,2015,6,Education
Selangor,2015-07-01,10,113.4,2015,7,Education
Selangor,2015-08-01,10,113.4,2015,8,Education
Selangor,2015-09-01,10,113.4,2015,9,Education
Selangor,2015-10-01,10,113.5,2015,10,Education
Selangor,2015-11-01,10,113.5,2015,11,Education
Selangor,2015-12-01,10,114.1,2015,12,Education
Selangor,2016-01-01,10,115.0,2016,1,Education
Selangor,2016-02-01,10,115.6,2016,2,Education
Selangor,2016-03-01,10,116.2,2016,3,Education
Selangor,2016-04-01,10,116.2,2016,4,Education
Selangor,2016-05-01,10,116.2,2016,5,Education
Selangor,2016-06-01,10,116.2,2016,6,Education
Selangor,2016-07-01,10,116.2,2016,7,Education
Selangor,2016-08-01,10,116.2,2016,8,Education
Selangor,2016-09-01,10,116.2,2016,9,Education
Selangor,2016-10-01,10,116.2,2016,10,Education
Selangor,2016-11-01,10,116.2,2016,11,Education
Selangor,2016-12-01,10,116.2,2016,12,Education
Selangor,2017-01-01,10,117.1,2017,1,Education
Selangor,2017-02-01,10,117.2,2017,2,Education
Selangor,2017-03-01,10,117.6,2017,3,Education
Selangor,2017-04-01,10,117.6,2017,4,Education
Selangor,2017-05-01,10,117.6,2017,5,Education
Selangor,2017-06-01,10,117.6,2017,6,Education
Selangor,2017-07-01,10,117.6,2017,7,Education
Selangor,2017-08-01,10,117.6,2017,8,Education
Selangor,2017-09-01,10,117.6,2017,9,Education
Selangor,2017-10-01,10,117.6,2017,10,Education
Selangor,2017-11-01,10,117.6,2017,11,Education
Selangor,2017-12-01,10,118.0,2017,12,Education
Selangor,2018-01-01,10,118.2,2018,1,Education
Selangor,2018-02-01,10,118.2,2018,2,Education
Selangor,2018-03-01,10,118.3,2018,3,Education
Selangor,2018-04-01,10,118.5,2018,4,Education
Selangor,2018-05-01,10,118.7,2018,5,Education
Selangor,2018-06-01,10,118.4,2018,6,Education
Selangor,2018-07-01,10,118.6,2018,7,Education
Selangor,2018-08-01,10,118.6,2018,8,Education
Selangor,2018-09-01,10,118.6,2018,9,Education
Selangor,2018-10-01,10,118.6,2018,10,Education
Selangor,2018-11-01,10,119.2,2018,11,Education
Selangor,2018-12-01,10,119.0,2018,12,Education
Selangor,2019-01-01,10,119.3,2019,1,Education
Selangor,2019-02-01,10,120.5,2019,2,Education
Selangor,2019-03-01,10,120.5,2019,3,Education
Selangor,2019-04-01,10,120.5,2019,4,Education
Selangor,2019-05-01,10,120.5,2019,5,Education
Selangor,2019-06-01,10,120.5,2019,6,Education
Selangor,2019-07-01,10,120.6,2019,7,Education
Selangor,2019-08-01,10,120.7,2019,8,Education
Selangor,2019-09-01,10,121.5,2019,9,Education
Selangor,2019-10-01,10,121.5,2019,10,Education
Selangor,2019-11-01,10,121.5,2019,11,Education
Selangor,2019-12-01,10,121.5,2019,12,Education
Selangor,2020-01-01,10,121.5,2020,1,Education
Selangor,2020-02-01,10,121.9,2020,2,Education
Selangor,2020-03-01,10,121.9,2020,3,Education
Selangor,2020-04-01,10,121.9,2020,4,Education
Selangor,2020-05-01,10,122.2,2020,5,Education
Selangor,2020-06-01,10,121.9,2020,6,Education
Selangor,2020-07-01,10,122.5,2020,7,Education
Selangor,2020-08-01,10,122.5,2020,8,Education
Selangor,2020-09-01,10,122.5,2020,9,Education
Selangor,2020-10-01,10,122.5,2020,10,Education
Selangor,2020-11-01,10,122.5,2020,11,Education
Selangor,2020-12-01,10,122.5,2020,12,Education
Selangor,2021-01-01,10,122.5,2021,1,Education
Selangor,2021-02-01,10,122.5,2021,2,Education
Selangor,2021-03-01,10,122.5,2021,3,Education
Selangor,2021-04-01,10,122.5,2021,4,Education
Selangor,2021-05-01,10,122.5,2021,5,Education
Selangor,2021-06-01,10,122.5,2021,6,Education
Selangor,2021-07-01,10,122.5,2021,7,Education
Selangor,2021-08-01,10,122.5,2021,8,Education
Selangor,2021-09-01,10,122.5,2021,9,Education
Selangor,2021-10-01,10,122.7,2021,10,Education
Selangor,2021-11-01,10,122.7,2021,11,Education
Selangor,2021-12-01,10,122.7,2021,12,Education
Selangor,2022-01-01,10,123.9,2022,1,Education
Selangor,2022-02-01,10,124.2,2022,2,Education
Selangor,2022-03-01,10,124.3,2022,3,Education
Selangor,2022-04-01,10,124.5,2022,4,Education
Selangor,2022-05-01,10,124.5,2022,5,Education
Selangor,2022-06-01,10,124.6,2022,6,Education
Selangor,2022-07-01,10,124.7,2022,7,Education
Selangor,2022-08-01,10,124.7,2022,8,Education
Selangor,2022-09-01,10,124.8,2022,9,Education
Selangor,2022-10-01,10,124.8,2022,10,Education
Selangor,2022-11-01,10,124.9,2022,11,Education
Selangor,2022-12-01,10,124.9,2022,12,Education
Selangor,2023-01-01,10,124.9,2023,1,Education
Selangor,2023-02-01,10,124.9,2023,2,Education
Selangor,2023-03-01,10,125.0,2023,3,Education
Selangor,2023-04-01,10,125.3,2023,4,Education
Selangor,2023-05-01,10,125.8,2023,5,Education
Selangor,2023-06-01,10,125.8,2023,6,Education
Selangor,2023-07-01,10,126.0,2023,7,Education
Selangor,2023-08-01,10,126.3,2023,8,Education
Selangor,2023-09-01,10,126.3,2023,9,Education
Selangor,2023-10-01,10,126.6,2023,10,Education
Selangor,2023-11-01,10,126.6,2023,11,Education
Selangor,2023-12-01,10,126.6,2023,12,Education
Selangor,2024-01-01,10,126.6,2024,1,Education
Selangor,2024-02-01,10,126.7,2024,2,Education
Selangor,2024-03-01,10,127.3,2024,3,Education
Selangor,2024-04-01,10,127.3,2024,4,Education
Selangor,2024-05-01,10,128.3,2024,5,Education
Selangor,2024-06-01,10,128.7,2024,6,Education
Selangor,2024-07-01,10,128.7,2024,7,Education
Selangor,2024-08-01,10,128.7,2024,8,Education
Selangor,2024-09-01,10,128.7,2024,9,Education
Selangor,2024-10-01,10,128.7,2024,10,Education
Selangor,2024-11-01,10,128.7,2024,11,Education
Selangor,2024-12-01,10,128.7,2024,12,Education
Selangor,2025-01-01,10,128.9,2025,1,Education
Selangor,2025-02-01,10,129.5,2025,2,Education
Selangor,2025-03-01,10,129.9,2025,3,Education
Selangor,2025-04-01,10,130.2,2025,4,Education
Selangor,2025-05-01,10,130.4,2025,5,Education
Selangor,2025-06-01,10,130.4,2025,6,Education
Selangor,2025-07-01,10,130.5,2025,7,Education
Selangor,2025-08-01,10,130.5,2025,8,Education
Selangor,2025-09-01,10,130.6,2025,9,Education
Selangor,2025-10-01,10,130.6,2025,10,Education
Selangor,2025-11-01,10,130.9,2025,11,Education
Selangor,2025-12-01,10,131.3,2025,12,Education
Selangor,2026-01-01,10,131.4,2026,1,Education
Selangor,2026-02-01,10,131.4,2026,2,Education
Selangor,2026-03-01,10,132.0,2026,3,Education
Selangor,2026-04-01,10,132.0,2026,4,Education
Selangor,2010-01-01,11,98.1,2010,1,Restaurants & Accommodation
Selangor,2010-02-01,11,98.6,2010,2,Restaurants & Accommodation
Selangor,2010-03-01,11,99.3,2010,3,Restaurants & Accommodation
Selangor,2010-04-01,11,99.5,2010,4,Restaurants & Accommodation
Selangor,2010-05-01,11,99.6,2010,5,Restaurants & Accommodation
Selangor,2010-06-01,11,99.5,2010,6,Restaurants & Accommodation
Selangor,2010-07-01,11,99.5,2010,7,Restaurants & Accommodation
Selangor,2010-08-01,11,100.2,2010,8,Restaurants & Accommodation
Selangor,2010-09-01,11,100.7,2010,9,Restaurants & Accommodation
Selangor,2010-10-01,11,101.3,2010,10,Restaurants & Accommodation
Selangor,2010-11-01,11,101.5,2010,11,Restaurants & Accommodation
Selangor,2010-12-01,11,102.1,2010,12,Restaurants & Accommodation
Selangor,2011-01-01,11,103.9,2011,1,Restaurants & Accommodation
Selangor,2011-02-01,11,105.0,2011,2,Restaurants & Accommodation
